4,9,0,40,0,0,0,1,0
3,10,1,50,0,0,0,1,0
4,9,1,40,0,0,1,1,0
5,9,1,40,0,0,0,1,0
0,7,1,10,0,0,0,1,0
1,16,1,77,0,0,1,1,0
5,10,0,18,15024,0,1,1,1
2,9,0,40,0,0,1,1,0
1,13,1,40,0,0,0,1,0
3,4,1,50,0,0,1,1,0
1,13,1,50,0,0,1,1,0
5,10,1,35,0,0,0,1,0
3,4,0,35,0,0,1,1,0
1,9,0,40,0,0,1,1,0
1,13,0,45,7688,0,0,1,1
4,9,0,40,0,0,1,1,0
4,9,0,40,0,0,1,1,0
2,13,1,50,0,0,0,1,1
1,10,0,40,3411,0,1,1,0
3,10,1,40,0,0,0,1,0
1,10,1,30,0,0,1,1,0
1,9,0,60,0,0,1,1,0
2,10,1,40,0,0,0,0,0
4,5,0,40,0,0,1,1,1
1,13,1,60,0,0,1,1,0
3,14,0,45,0,0,0,1,1
5,7,1,40,0,0,1,1,0
3,10,0,40,0,0,1,1,1
1,9,1,40,0,0,1,1,0
2,9,1,50,0,0,1,1,0
0,9,1,40,0,0,1,1,0
2,12,0,36,0,0,0,1,0
4,6,1,40,0,0,1,0,0
1,13,1,15,0,0,0,1,0
1,10,1,35,0,0,0,1,0
3,14,1,40,0,0,1,1,0
3,4,0,70,0,0,1,0,0
4,11,1,43,0,0,0,1,0
2,9,1,40,0,0,1,1,0
2,10,0,40,0,0,1,1,0
4,9,0,40,0,1887,1,1,1
1,10,1,11,0,0,0,1,0
5,5,1,24,0,0,0,1,0
5,10,0,55,0,2377,1,1,1
0,9,1,20,0,0,1,1,0
3,10,1,50,0,0,1,1,1
3,9,1,40,0,0,0,1,0
5,9,1,20,0,0,0,1,0
3,13,1,40,0,0,0,1,0
3,4,0,40,0,0,1,1,0
3,9,0,35,0,0,1,1,0
4,9,0,50,0,0,1,1,1
3,13,0,37,0,0,1,1,0
2,9,0,40,0,0,1,0,1
4,9,1,40,0,0,1,1,0
2,14,0,45,0,0,1,1,1
1,9,1,55,0,0,1,1,0
5,9,1,35,0,0,0,1,0
1,9,1,40,0,0,1,1,0
2,14,0,40,0,0,1,0,1
3,9,1,40,0,0,0,1,0
1,9,1,40,0,0,0,1,0
3,10,1,40,2174,0,1,1,0
4,12,0,45,0,0,1,1,1
2,9,0,40,0,0,1,1,0
5,14,0,50,0,0,0,1,0
3,13,0,50,0,0,1,1,1
1,13,1,45,0,0,1,1,0
4,2,1,50,0,0,1,1,0
1,7,0,40,0,0,1,0,0
4,13,0,50,0,0,1,1,1
4,9,1,45,0,0,0,0,0
2,10,0,50,0,0,1,1,1
5,12,0,40,5556,0,1,0,1
2,10,1,25,0,0,1,1,0
2,9,1,43,0,0,1,1,0
5,4,0,40,0,0,1,1,0
3,9,0,89,0,0,1,1,0
4,3,0,40,0,0,1,1,1
5,15,0,25,20051,0,1,1,1
0,10,1,25,0,0,1,1,0
3,15,0,30,15024,0,0,1,1
2,13,0,50,7298,0,1,1,1
0,10,1,10,0,0,1,1,0
0,7,1,40,0,0,0,1,0
4,9,0,42,0,0,1,1,1
1,10,0,40,0,0,1,1,0
5,9,1,40,0,0,0,1,0
3,10,1,40,0,1408,1,1,0
4,14,0,40,0,0,1,1,0
2,9,0,48,0,0,1,1,0
2,6,1,25,0,0,0,1,0
2,9,1,20,0,0,0,1,0
3,14,1,35,0,0,1,1,1
2,14,0,60,0,0,1,1,0
0,9,1,20,0,0,0,1,0
3,12,1,50,0,0,1,1,0
3,14,1,40,0,0,0,1,0
3,10,1,45,0,0,1,1,0
3,12,0,40,0,0,1,1,0
2,9,1,40,0,0,0,1,0
2,13,0,70,0,0,1,1,1
2,9,0,44,0,0,1,1,0
3,9,0,40,0,0,1,1,0
3,13,0,25,0,0,1,1,0
1,10,1,40,0,0,1,1,0
3,9,0,40,0,0,1,1,0
3,13,1,40,0,0,0,1,0
2,9,1,40,0,0,1,1,0
0,8,1,20,0,0,0,1,0
2,9,1,40,0,0,1,1,1
4,10,0,50,0,0,1,1,1
3,10,0,40,0,0,1,1,1
5,9,1,38,0,0,0,1,0
0,7,1,15,0,0,1,1,0
1,10,0,24,0,0,1,1,0
2,9,1,40,0,0,0,1,0
2,13,0,40,7298,0,1,1,1
2,12,0,40,0,0,1,1,0
1,13,1,40,0,0,1,1,0
2,10,1,32,0,0,0,1,0
1,10,1,30,0,0,1,1,0
2,6,0,40,0,0,1,1,0
3,9,1,40,0,0,0,1,0
2,13,1,40,0,0,1,1,0
3,13,0,50,0,0,1,1,1
2,10,0,40,0,0,1,1,1
1,10,1,40,0,0,0,1,0
1,9,1,40,0,0,1,1,0
2,10,0,35,0,0,0,1,0
1,10,1,42,0,0,1,1,0
3,10,1,60,0,0,0,1,0
4,13,1,40,0,0,1,0,0
4,9,0,40,0,0,1,1,0
3,13,0,50,0,0,1,1,0
3,1,1,30,0,0,0,1,0
3,9,0,45,0,0,1,1,0
3,11,1,50,0,0,1,1,1
1,5,1,30,0,0,0,1,0
3,13,0,44,0,0,1,1,1
2,13,0,35,0,0,1,1,1
2,15,0,60,0,0,1,1,1
3,8,1,40,0,0,0,1,0
2,9,1,40,0,0,0,1,0
3,16,0,60,0,0,1,1,0
4,9,1,62,0,0,0,1,0
3,9,0,55,15024,0,1,1,1
3,9,0,40,0,0,0,1,1
1,9,1,40,0,0,1,1,0
3,14,0,50,0,0,1,1,1
3,10,0,50,0,0,1,1,1
3,14,0,45,0,0,0,1,0
2,9,0,60,0,0,1,1,0
2,10,0,38,0,0,0,1,1
1,9,1,40,0,0,0,1,0
4,9,1,45,0,0,1,1,0
3,9,0,44,0,0,1,1,1
1,9,1,40,0,0,0,1,0
3,9,0,40,0,0,1,1,1
3,15,0,50,15024,0,1,1,1
4,10,0,40,0,0,0,1,1
2,9,0,40,0,0,1,1,0
4,13,1,40,0,0,0,1,0
5,9,0,10,2290,0,1,1,0
2,10,1,55,0,0,1,1,0
4,9,0,40,0,0,1,1,1
4,4,0,50,0,0,0,1,0
4,10,0,50,15024,0,1,1,1
4,12,0,35,0,0,0,0,0
4,10,0,40,0,1887,1,1,1
1,13,1,35,0,0,0,1,0
2,11,0,45,0,0,0,1,0
2,12,1,40,0,0,0,1,0
2,9,0,50,0,0,1,1,0
0,4,1,40,0,0,0,1,0
2,9,0,45,0,0,1,1,1
3,13,0,45,0,0,1,1,1
3,12,0,50,15024,0,1,1,1
2,13,0,40,0,0,1,1,1
3,11,0,40,0,0,1,1,0
2,13,0,48,15024,0,1,0,1
2,9,1,30,0,0,0,1,0
1,13,1,40,2202,0,0,0,0
1,9,1,60,0,0,1,1,0
0,7,1,15,0,0,1,1,0
3,13,1,40,99999,0,0,1,1
3,14,1,40,4650,0,0,1,0
4,9,1,38,0,625,0,1,0
1,9,0,70,0,0,1,1,0
1,13,1,40,6849,0,1,1,0
1,10,1,40,0,0,1,1,0
3,13,0,12,0,0,0,1,1
2,14,1,40,0,0,1,0,0
1,7,1,32,1055,0,1,1,0
4,14,1,60,4787,0,0,1,1
2,9,0,40,0,0,1,1,0
1,9,1,40,0,0,1,1,0
3,6,0,40,0,0,1,1,0
2,7,0,40,0,0,1,0,0
3,10,1,40,0,0,0,1,0
1,13,1,40,0,0,0,1,0
2,5,0,43,0,0,1,1,0
2,11,1,40,0,0,0,1,0
2,9,1,55,0,0,1,1,0
3,16,0,38,0,0,0,1,0
4,14,0,45,0,1902,1,1,1
3,9,0,45,0,1887,1,1,1
1,10,1,10,0,0,1,1,0
2,9,1,30,0,0,1,1,0
1,13,1,50,0,0,1,1,0
1,10,0,52,0,0,1,1,1
3,9,0,50,0,0,1,1,0
2,10,0,44,0,0,1,1,0
2,4,0,40,0,0,1,1,0
2,10,0,65,0,0,1,1,0
2,14,1,40,0,0,0,0,1
1,9,1,40,0,0,1,1,0
4,9,0,40,0,0,1,1,0
1,10,1,40,0,0,1,1,0
1,13,1,40,0,0,0,1,0
1,4,1,36,0,0,1,1,0
1,5,0,37,0,0,0,0,0
3,9,0,40,0,0,1,1,0
3,6,0,80,0,0,1,1,0
1,9,0,40,0,0,1,1,0
3,14,1,40,0,0,0,1,1
1,10,1,32,0,0,1,1,1
2,9,1,40,0,0,0,1,0
4,10,0,12,0,0,1,1,0
5,16,1,40,0,0,0,1,0
4,9,0,70,0,0,1,1,0
4,9,1,35,0,0,0,1,0
4,7,0,40,0,0,1,1,1
2,3,0,40,0,0,1,0,0
3,10,0,50,0,0,1,1,0
1,9,0,35,0,0,1,1,0
2,9,0,40,0,0,1,1,0
1,11,1,60,0,0,1,1,0
2,10,0,40,0,0,1,1,1
1,10,1,25,0,0,1,0,0
2,5,0,40,0,0,0,0,0
1,10,0,30,0,0,1,1,0
2,9,0,40,0,0,1,1,0
4,9,1,40,0,0,1,1,0
2,9,1,40,0,0,1,0,0
1,9,1,40,0,1762,0,1,0
1,10,1,40,0,0,1,1,0
5,14,1,72,15831,0,0,1,1
2,9,0,32,0,0,1,1,0
1,10,1,40,0,0,0,0,0
1,10,0,40,0,0,1,1,1
3,10,0,52,0,0,1,1,0
1,9,1,40,4416,0,1,1,0
3,10,0,17,0,0,1,1,0
4,16,0,60,0,0,1,1,1
3,11,0,42,0,1902,1,1,1
4,9,1,40,0,0,1,1,0
1,15,1,72,2174,0,0,1,0
4,9,1,40,0,0,0,1,0
5,9,1,24,0,0,0,1,0
3,14,0,40,0,0,1,1,1
2,14,0,40,0,0,1,1,0
1,10,0,60,0,0,1,1,1
0,10,1,50,0,0,1,1,0
2,13,1,40,0,0,0,1,0
4,6,0,45,0,0,1,1,0
3,11,0,40,0,0,1,1,1
1,13,0,58,0,0,1,1,1
1,10,1,30,0,0,0,1,0
2,10,1,40,0,0,1,1,0
5,13,0,50,9386,0,1,1,1
3,9,1,52,0,0,0,1,0
1,12,1,60,0,0,1,1,0
2,9,0,40,0,0,1,0,0
1,10,0,40,0,0,1,1,0
2,14,0,55,0,0,1,1,1
0,10,1,40,0,0,1,1,0
2,9,0,50,0,0,0,1,1
2,9,0,40,3137,0,1,1,0
3,13,0,40,5178,0,1,1,1
2,9,1,40,0,0,0,0,0
5,9,0,10,0,1825,1,1,1
2,13,0,40,0,0,0,1,1
2,9,0,35,0,0,1,1,0
2,8,0,40,0,0,1,0,0
1,13,1,40,0,0,1,1,0
4,7,1,35,0,0,0,1,0
0,10,1,10,0,0,1,1,0
4,9,0,40,7298,0,1,1,1
4,9,0,50,0,0,1,1,1
5,5,0,84,0,1672,1,1,0
3,10,1,40,0,0,0,1,0
4,10,0,40,0,0,1,1,1
2,9,0,55,3103,0,1,1,1
2,9,1,40,0,0,0,1,0
0,7,1,40,0,0,0,1,0
3,9,0,41,0,0,1,1,0
1,13,1,50,0,0,0,1,0
1,9,0,40,0,0,1,1,0
4,6,0,50,0,0,1,1,0
2,10,1,40,0,0,0,1,0
0,6,1,20,0,0,0,1,0
4,15,0,36,0,0,1,1,0
1,9,1,35,0,0,0,1,0
2,13,1,40,0,0,0,1,0
3,9,1,40,0,1974,0,1,0
3,13,0,45,0,0,1,1,1
1,9,1,40,0,0,0,1,0
1,9,1,40,0,0,1,0,0
1,10,1,50,0,0,1,1,0
4,13,0,40,15024,0,1,1,1
3,9,0,50,0,0,1,1,1
4,14,0,40,0,0,1,1,1
2,10,1,40,0,0,0,1,0
4,4,1,40,0,0,1,1,0
4,13,0,50,0,1977,1,1,1
1,9,1,40,0,0,0,1,0
3,13,1,48,0,0,0,1,0
3,3,0,60,0,0,1,1,0
1,9,0,60,0,0,1,1,1
4,13,1,40,0,1755,0,1,1
0,7,1,17,0,0,1,1,0
4,14,0,60,0,0,1,1,0
2,11,1,40,0,0,1,1,0
2,9,1,40,0,0,0,1,0
1,9,1,30,0,0,0,1,0
1,9,1,40,0,0,0,1,0
1,3,0,40,0,0,1,1,0
4,11,0,40,0,0,1,1,0
2,9,1,10,0,0,0,1,0
3,10,0,65,0,0,1,1,1
4,9,0,50,0,0,1,1,1
3,9,1,50,0,0,1,1,0
4,14,0,60,0,0,1,1,1
1,13,1,40,0,1876,0,1,0
2,12,1,40,0,0,1,1,0
1,4,0,40,0,0,1,0,0
1,7,0,50,0,0,1,1,1
1,13,0,40,0,0,1,1,1
1,9,0,40,0,0,1,1,0
2,11,0,40,4386,0,1,1,1
5,9,1,42,0,0,1,1,0
1,9,1,40,0,0,1,1,0
2,7,1,40,0,0,0,0,0
1,9,1,36,0,0,0,1,0
3,9,0,40,0,0,1,0,0
2,9,0,25,0,0,0,1,0
2,11,1,40,0,0,1,1,0
1,9,1,20,0,0,0,1,0
3,15,0,70,0,0,1,1,1
1,9,0,40,0,0,0,1,0
1,9,1,50,0,0,1,1,0
2,9,1,40,0,0,0,1,0
2,9,0,50,0,0,1,1,0
3,9,1,40,0,0,1,1,0
1,9,0,40,0,0,1,1,0
1,9,1,48,0,0,0,1,0
4,7,1,40,0,0,0,1,0
2,10,1,40,2174,0,1,1,0
1,10,1,40,0,0,0,0,0
2,9,0,40,0,0,1,1,0
4,9,0,60,0,0,1,1,1
1,10,1,30,0,0,0,1,0
2,9,1,80,0,0,0,1,0
4,13,0,45,0,0,1,1,1
2,9,1,40,0,0,0,1,0
2,13,1,50,0,0,0,1,0
1,10,1,16,0,0,0,1,0
5,4,0,30,0,0,1,1,1
1,10,1,37,0,0,0,1,0
3,15,0,60,0,0,1,1,1
1,10,1,32,0,0,1,1,0
2,13,1,40,10520,0,0,1,1
2,13,1,40,0,0,1,1,0
0,8,1,20,0,0,0,1,0
1,10,1,20,0,0,0,1,0
2,9,0,40,0,0,1,1,0
3,9,0,40,0,0,1,0,0
5,10,1,9,0,0,0,1,0
2,9,1,40,0,0,1,1,0
2,13,0,40,0,0,1,1,1
4,12,0,40,0,0,1,1,0
3,10,0,40,0,0,1,1,0
2,11,0,40,0,0,1,0,0
1,13,1,40,0,0,1,1,0
5,9,0,40,0,0,1,1,1
2,14,0,40,0,0,1,1,0
1,9,1,45,0,0,1,1,0
1,7,0,40,0,0,0,0,0
5,4,1,20,0,0,0,1,0
5,9,0,40,0,0,1,1,1
2,9,1,50,0,0,1,1,0
3,14,1,42,0,1876,1,1,0
2,9,1,42,0,0,1,1,0
4,9,0,40,0,0,1,1,0
5,9,0,48,0,0,1,1,0
1,5,1,40,0,1721,1,1,0
1,6,1,40,0,0,1,1,0
5,11,0,40,0,0,1,1,1
3,9,1,40,0,0,0,1,0
4,9,0,60,7688,0,1,1,1
4,9,0,40,0,0,1,1,0
4,9,0,40,0,0,1,1,1
1,10,1,20,0,0,1,1,0
2,13,0,50,0,0,1,1,1
4,9,1,40,0,0,0,1,0
1,9,0,30,0,1887,1,1,1
1,13,1,50,0,0,0,1,0
1,7,1,40,0,0,1,1,0
4,10,0,45,0,0,1,1,0
3,11,1,40,0,0,0,0,0
4,9,0,35,0,0,1,1,0
1,10,1,45,0,0,0,1,0
3,10,1,37,0,0,0,1,0
2,10,1,72,0,0,1,1,0
1,10,1,25,0,0,0,1,0
5,15,1,60,1086,0,1,1,0
3,10,0,50,0,0,1,1,1
0,10,1,20,0,0,0,1,0
1,5,0,40,0,0,1,0,0
3,8,1,40,0,0,0,1,0
1,9,1,70,0,0,1,1,0
3,13,0,60,0,2415,1,1,1
5,4,0,40,0,0,1,1,1
0,9,1,40,0,0,0,1,0
3,14,0,40,0,0,1,1,1
1,10,1,40,3325,0,1,1,0
4,13,1,40,0,0,1,1,0
3,12,1,40,6497,0,0,1,0
2,13,0,24,0,0,0,0,0
2,12,0,40,0,0,1,1,1
1,10,1,40,0,0,1,1,0
3,13,1,40,0,0,1,1,0
5,10,0,10,20051,0,0,1,1
1,10,0,24,0,0,1,1,0
3,13,1,40,0,0,1,1,1
4,6,1,40,0,0,1,1,0
2,4,1,35,0,0,0,1,0
2,9,1,40,0,0,1,1,0
2,10,0,45,0,0,0,1,0
3,9,0,40,0,0,1,1,1
2,11,1,40,0,0,1,1,0
1,11,0,40,0,2051,1,1,0
2,10,0,50,0,0,1,1,0
1,10,1,30,0,0,0,1,0
2,9,0,40,0,0,1,1,0
4,10,1,40,0,0,0,0,0
5,13,0,40,0,0,1,1,1
2,12,0,40,0,0,1,1,0
1,6,0,40,0,0,0,1,0
3,9,0,40,0,0,1,1,0
4,10,1,35,0,0,1,1,0
1,6,1,40,0,0,1,0,0
0,7,1,20,0,0,1,1,0
3,9,0,50,0,0,1,1,0
1,11,0,20,0,0,1,1,0
2,10,0,40,99999,0,0,1,1
4,4,0,45,5013,0,0,1,0
1,12,1,20,0,0,1,1,0
1,13,1,40,0,0,1,1,0
1,5,1,40,0,0,1,0,0
2,2,0,32,0,2603,1,0,0
3,13,1,40,0,0,1,1,0
4,9,0,40,0,0,1,1,0
2,9,0,40,0,0,1,1,0
4,9,0,50,0,0,1,1,0
5,11,1,25,0,0,0,1,0
2,16,1,40,0,0,0,1,0
5,14,1,15,0,0,0,1,0
1,10,0,40,0,0,1,1,0
1,12,1,40,0,0,1,1,0
3,9,0,40,0,0,1,1,0
1,15,1,55,0,0,1,1,0
3,10,0,40,0,0,1,1,1
3,14,0,32,15024,0,0,1,1
4,7,0,45,0,0,1,1,0
1,9,1,40,0,0,1,1,0
2,9,1,40,0,0,0,1,0
2,11,1,50,0,0,0,1,0
1,14,1,20,0,0,1,0,0
1,5,1,40,0,0,0,0,0
1,9,1,30,0,0,1,1,0
4,15,0,35,99999,0,1,1,1
4,10,0,30,0,0,0,1,0
3,5,0,70,0,0,0,0,0
2,9,0,50,0,0,1,1,1
1,10,1,40,0,0,0,1,0
2,10,0,45,0,0,1,1,0
3,13,0,60,0,0,1,1,0
1,9,1,50,0,0,1,1,0
2,11,1,40,0,0,1,1,0
1,13,1,40,0,0,1,1,0
2,10,0,50,0,0,1,1,0
3,10,0,40,0,0,1,1,0
5,13,0,2,0,0,1,1,0
3,10,1,60,0,0,0,1,0
3,14,0,44,0,0,1,1,1
4,14,0,40,5013,0,1,1,0
1,9,0,40,0,0,1,1,0
1,13,1,45,0,0,1,1,0
5,9,1,40,0,0,0,1,0
2,7,0,40,0,0,1,1,0
2,9,1,40,0,0,0,1,0
4,7,0,40,0,0,1,1,0
0,7,1,35,0,0,1,1,0
3,13,0,40,0,0,1,1,1
5,3,0,45,0,0,1,0,0
3,10,1,40,0,0,1,1,1
4,9,1,40,0,0,0,1,0
4,14,1,35,0,0,0,1,0
3,16,0,45,0,1977,1,0,1
1,9,1,40,0,0,1,1,0
2,10,0,48,0,0,1,1,0
2,9,0,20,0,0,0,1,0
2,13,1,40,0,0,0,1,1
0,7,1,15,0,0,0,1,0
4,6,0,40,0,0,1,1,0
2,13,1,35,0,0,0,1,0
2,9,0,40,0,0,1,1,0
4,9,1,20,0,0,0,1,0
3,5,1,40,0,0,0,1,0
3,9,0,55,0,0,1,1,0
0,10,1,50,0,0,1,1,0
2,9,1,45,0,0,0,1,0
2,9,0,45,3137,0,1,1,0
1,9,0,60,0,0,1,1,0
3,10,1,45,0,0,0,1,0
4,9,0,50,0,0,1,1,0
1,10,1,15,0,0,1,0,0
4,10,0,45,0,0,1,1,1
4,10,0,60,15024,0,1,1,1
2,13,1,45,0,0,0,1,0
3,16,0,55,15024,0,1,1,1
4,9,1,42,0,0,1,1,0
3,13,0,40,0,0,1,1,1
3,9,0,40,0,1740,0,1,0
3,10,0,40,0,0,1,1,0
1,13,1,40,0,0,1,1,0
3,10,0,40,0,0,0,1,1
2,5,0,50,0,0,1,1,0
1,10,1,14,0,0,1,0,0
1,12,1,40,0,0,0,1,0
2,9,0,50,0,0,1,1,0
1,9,0,52,0,0,1,1,0
1,9,0,40,0,0,1,1,0
3,10,1,40,0,0,0,1,0
2,9,0,40,0,0,1,1,0
2,10,1,40,0,0,0,1,0
4,12,0,80,0,0,1,1,1
1,9,1,45,0,0,0,1,1
3,13,0,40,15024,0,1,1,1
2,9,0,40,0,0,1,1,0
1,9,0,40,0,0,1,0,0
4,10,0,45,0,0,1,1,1
1,10,0,60,0,0,1,1,1
2,9,0,38,0,0,0,1,0
4,10,0,52,0,0,1,1,1
2,10,1,72,0,0,0,1,0
2,9,0,40,0,0,1,1,1
0,5,1,40,0,0,0,1,0
1,9,1,40,0,0,1,1,0
2,9,0,40,0,0,0,1,0
4,9,1,40,0,0,1,0,0
1,9,1,60,0,0,1,1,0
3,4,0,40,0,0,1,1,0
2,10,0,40,0,0,1,1,0
3,10,1,12,0,0,0,1,0
1,13,0,40,0,0,1,1,0
1,9,1,40,0,0,1,1,0
1,9,1,40,0,0,1,1,0
1,10,1,20,0,0,0,1,0
1,10,1,40,0,0,0,1,0
4,3,1,40,0,0,0,1,0
2,9,0,72,0,0,0,1,0
4,9,0,40,0,0,1,1,0
1,15,1,50,2463,0,1,0,0
2,9,1,35,0,0,0,1,0
